beta0,beta1,beta2,chains
-1.595271879664753,0.04439712188159578,9.363806176032343,1
-0.7137876122038254,0.07006427011850506,9.471585957899698,1
-0.8349122831688205,0.0706311493290336,9.257660691585555,1
-1.6150715527167399,0.1429920933436879,9.41396281955133,1
-1.8139882212042029,0.1319284401362389,9.2792135111523,1
-1.837818222705935,0.18909302992287572,9.408211024103975,1
-2.4194256512595147,0.33642604676396975,9.168402700254038,1
-2.459462224033035,0.36563107488304897,9.198400319086042,1
-1.910008052576759,0.3221346015363256,8.904841558965343,1
-1.9638920024651378,0.3455540953328883,8.566175005893127,1
-1.8513896019012557,0.36723598524313683,8.714790167224068,1
-2.1335238927215467,0.3498586656991079,8.60418566480154,1
-2.454758836347883,0.37445805678111105,8.245381844309772,1
-2.900519438114496,0.415244699720107,8.283796895506248,1
-2.6838396379942773,0.31739169674344075,8.275404331948412,1
-3.2880895391273492,0.3920190083517946,8.547757502207022,1
-3.8179909394371716,0.3079842044366183,8.539933719409527,1
-3.0903856705052797,0.31717850257850944,8.677030219224086,1
-3.324900940150192,0.4873816952475319,8.761565744231302,1
-4.077571009647381,0.4515252324499931,9.030206506382342,1
-4.192751932759115,0.46225098398832803,9.038916810882508,1
-3.6730459764883228,0.4390641629262624,8.859631395295182,1
-3.9195460648471574,0.3687488405723547,8.785425448491639,1
-3.617358496948572,0.42004462520056485,8.929750540358622,1
-3.6998210328703434,0.5429908053169662,9.13978684400595,1
-3.6881614642825253,0.6716270638562873,9.129890155651365,1
-3.2926228596578326,0.5456529971765942,9.298209873117036,1
-2.9513560098544613,0.4936595401561195,9.581119346740827,1
-3.371699466295235,0.5421093374715841,9.61681205829574,1
-4.4346967094450065,0.6067531362822657,9.369333331106862,1
-4.143273869453827,0.6420898491446297,9.220219901595085,1
-4.526373229237972,0.4678706747691058,9.410523276643934,1
-3.985942058805735,0.43271991820443667,9.694794472626576,1
-3.6867185995036316,0.48226169654793966,9.316830404779175,1
-3.4916381027039436,0.6683993940761015,9.582600313951342,1
-4.67470942212188,0.7099306659671333,9.619111265481228,1
-4.877799121433739,0.6292136202101812,9.06374657132098,1
-5.129685624681251,0.8568379956114422,9.499630148407906,1
-4.622069156494982,0.7206321562364549,9.26538740403349,1
-4.40215962348001,0.6876480403127435,9.649398430168025,1
-4.769236242364988,0.6599755361706087,9.818407062190618,1
-4.295018965205282,0.7059646500838643,10.011477022892297,1
-3.7853654440900684,0.8024924540829539,10.269482801194245,1
-4.05339092671313,0.7941933206261137,10.116564515078734,1
-4.312186597831353,0.7713050846245543,10.24239154652145,1
-4.2462469687915725,0.7844041729707095,10.48868152500307,1
-4.4080383727580275,0.9448656367669417,10.207945925210847,1
-3.531600049985979,1.020833743826382,9.970488265235682,1
-3.7706985287649726,1.0478615710500745,9.882651001630254,1
-3.284784374409101,1.1657085692645996,10.070383693877499,1
-2.6265406406073337,1.0142356064924902,10.173023973116296,1
-3.733414716160003,1.0505558328795228,10.068472613254869,1
-3.9179588945544372,1.0266252476035886,10.320054899324251,1
-3.8043620962754194,0.977326152662004,9.941642439033624,1
-3.1674804528595253,0.8310478768756075,9.681193848577228,1
-2.5910313747165126,0.7812597690055639,9.156350544264733,1
-2.4536089428612575,0.7558938205470767,9.284042332301887,1
-3.4938914886531767,0.748833856519952,9.548587875544289,1
-2.6879551646962736,0.6454695718052418,9.52250204145943,1
-1.6641665394783198,0.5083342584043387,10.113087072427254,1
-1.351140363468755,0.5840663784354754,9.76904536852107,1
-2.1103752128301454,0.600495667520169,9.666094102405731,1
-1.8543354510956216,0.6884782760077303,9.533191903741217,1
-1.8502893514128238,0.6369839732648968,9.799315096064003,1
-2.335345190651174,0.773199835796153,10.18234787133285,1
-1.897673690215609,0.8420144619122492,9.634853735584235,1
-1.7912065963345547,0.7313874335836092,9.764522045781804,1
-1.8203992352094516,0.8118244692368686,10.150427200497296,1
-1.2670309768539076,0.7016812281324359,10.377327743547655,1
-1.5570368920888409,0.589572973094297,10.448748123801845,1
-1.0251455680751236,0.5390463796816313,10.419237284987037,1
0.0975956628510859,0.5931320637900805,10.30426851433642,1
-0.9212238692183112,0.6532478246268459,10.285630150249732,1
-0.5276948298202655,0.5821220535437585,10.13672535404546,1
-0.12962362151446383,0.5649290902851596,9.89372211540342,1
-0.42557965558933797,0.49842402632167515,10.017485954310443,1
-0.3827323605130471,0.6716363891551821,10.187564399478303,1
0.11373839861686946,0.6228013649641323,9.793892856640374,1
0.17113574926599412,0.777825045347385,9.666123805912333,1
-0.5309810494519387,0.6796369704025893,9.65974189689674,1
-1.0692497155061234,0.5427539769415975,9.413422892134804,1
-0.30023657547265203,0.6185954793262066,9.439520954622942,1
-1.579727156280235,0.47554583698996816,9.561187125213493,1
-0.6609396896828377,0.7833943845352642,9.82184493254188,1
-1.5639228364296769,0.8392615942039414,10.414989772659451,1
