beta0,beta1,beta2,chains
-4.011780933794603,-0.05532689901775814,-1.7098859725108546,1
-3.6237764092235087,-0.09888214411152466,-1.8248815646500347,1
-3.700352807182994,-0.11780056138318196,-2.0145790440275304,1
-3.8149120718924934,-0.0055502335493215205,-2.2356703476942936,1
-3.572975887166404,-0.00759975251191689,-1.984413973917605,1
-3.548849311064743,-0.01634945605763801,-1.985542922994582,1
-3.615250206000471,0.0184796684067862,-1.9913050457328885,1
-3.825628983815138,0.1325288342294295,-2.2753884046632757,1
-3.804795244242017,0.10661509709613795,-2.3777177482001526,1
-4.008597096646155,0.12450698294657439,-2.741303816580683,1
-3.775082113582504,0.10889418473386013,-2.8112677196783933,1
-4.095658300506878,0.09048529565698642,-3.0046725524013493,1
-4.12724934140404,0.12941831090791583,-3.1450011407748995,1
-4.112001326038476,0.19876076447558214,-2.818724278485673,1
-4.509461679993089,0.16312115328012736,-2.8825101520903167,1
-4.666739932550927,0.2351209634662222,-3.3448043404831256,1
-4.806620670767121,0.2621194421229468,-3.5809285136719677,1
-4.290160453760712,0.21458927058631302,-3.778346461920262,1
-3.9281291499115394,0.1897676578295222,-4.069568971412036,1
-3.510888187963806,0.16291993565108412,-4.021534053079337,1
-3.3522948849024004,0.0681165451252608,-3.855221179427207,1
-3.1481387195045802,0.0942347093953525,-3.620330149173055,1
-2.7447569371300724,-0.10733202985119661,-3.6376665793308676,1
-2.6118968212039757,-0.1839568719128692,-3.713889556490245,1
-2.3962439577065986,-0.05866655076594207,-3.4813960623065823,1
-2.362015689273058,-0.10146253984641865,-3.542123205512281,1
-2.580858456238579,-0.15682075285704716,-3.4304643706733096,1
-2.3573360794417475,-0.18376643735061363,-3.3040653482507722,1
-2.23805686136431,-0.19117354397545547,-3.546373291064008,1
-2.4744227674385098,-0.1888936233052736,-3.5932238889392334,1
-2.722330429817438,-0.10656685113744739,-3.8124717252479314,1
-2.5028711414068265,-0.1376200779377846,-4.219904356064771,1
-2.6451896616761315,-0.10264718822305671,-4.271903881311638,1
-2.5077760206675066,-0.1315599682167909,-4.298194414772558,1
-2.3326997453162908,-0.13113418391122675,-3.929926556930906,1
-2.4519403057574487,-0.09416319237210433,-3.672579465157117,1
-2.567169144515908,-0.011336783039955847,-3.6018380486224304,1
-2.459384238551627,-0.007746209241715414,-3.947974853856723,1
-2.6436618101493194,0.05748157714062445,-3.7311848629182705,1
-2.0910533369202122,-0.03794827674509757,-3.6293020233688513,1
-2.1695009758610144,-0.035947374121870386,-3.3222512490586675,1
-2.1193360818133575,-0.010503386458763114,-3.4265938282857262,1
-2.477421976154648,0.10085454973502987,-3.442486900182486,1
-1.9423328230822445,0.03348870414866008,-3.7162449662694224,1
-1.8725948755303357,0.06201681353871963,-3.6395062133621474,1
-2.916949410164032,0.16990409141856672,-3.931298037160515,1
-3.1395587295065024,0.1856016993421454,-4.138278892398764,1
-2.9839407479727478,0.13783052214627559,-3.71115722952966,1
-2.6943162697438874,0.14662866811593828,-3.9533107187353576,1
-3.108850939549579,0.22008427180408674,-4.002539334629598,1
-3.2356327783771746,0.2422413179646699,-4.132439969734601,1
-2.9981760432023106,0.2040539710798709,-4.493299912151368,1
-2.897792639366835,0.22301367350088616,-4.511144609795066,1
-2.9652153320371784,0.23909257917191878,-4.531483796640193,1
-2.6010094483206,0.20749544008370274,-4.736101062897198,1
-2.698784297945659,0.2142150688354462,-4.384223821390943,1
-3.1721699131041325,0.2654591327861194,-4.519523322085266,1
-2.6577407970188425,0.21108565003796445,-4.295469038155778,1
-1.5064497415139235,-0.027445070072276173,-4.485123653006384,1
-1.5475169715986214,-0.01916380007479877,-4.1220107170228495,1
-2.0349158684329445,0.10080872457058801,-4.067633502396646,1
-1.5249243237868084,0.00961430127028265,-3.975894553782198,1
-0.984015734077857,-0.04707554015397264,-3.5346183052454174,1
-0.9071570488378948,-0.050264521961918926,-3.757572577098796,1
-0.5871377833827784,-0.11693992131478621,-3.838010326091147,1
-0.3568158698949413,-0.13301122373323515,-3.7939737368271875,1
0.0539866744617567,-0.18346917468224289,-3.957861682357443,1
0.21128869092936442,-0.20990219295108056,-3.8173595043077175,1
-0.13911047204576288,-0.14260051992181783,-3.4649586224160007,1
0.3681854676852012,-0.24037057956546903,-3.421235407176802,1
0.7898502240816991,-0.2557476923142552,-3.4331569776668682,1
0.8696404637510943,-0.338740233977664,-3.5310608728516564,1
0.7916215094533696,-0.38561905836840166,-3.3875698701416854,1
1.0175360975108854,-0.4245330979317094,-3.3601081862304265,1
0.6024617606731203,-0.3947916407108396,-3.5486567662652417,1
0.7269521275054577,-0.3262220336029717,-4.094105406679277,1
1.1648270099081768,-0.4520562460771729,-4.417915406247812,1
1.407311727945857,-0.5368869735057645,-4.256577415631655,1
1.489734472041734,-0.4880026376405011,-4.132984076897953,1
1.0205096910614284,-0.3496577314561885,-3.8346476849587106,1
1.011283769103471,-0.3410460632236666,-3.379927319535477,1
0.9671473069422529,-0.3674843388248337,-3.3058882611350953,1
0.6532669963642347,-0.25896516744790293,-3.560835011870615,1
0.25235181524913664,-0.22620377255705384,-3.7643789667446312,1
0.7672385767286499,-0.2656762991356526,-3.431903935368778,1
1.1602261336470563,-0.3429554553725713,-3.326450756053882,1
1.3575404166862657,-0.3843750383572001,-3.360615892538594,1
0.6243233576800555,-0.2964688254737542,-3.53170492761116,1
1.46837108447022,-0.4282806978908106,-3.4592428182890083,1
1.3982608566503787,-0.4142632874147855,-3.192894521237151,1
1.8211878757359916,-0.5070140542197289,-3.1203919014596453,1
1.029748514015703,-0.4230533510272242,-3.1734233663402756,1
1.2669263382441924,-0.455926801781343,-3.284937949317031,1
0.8674515662920785,-0.3710308872527743,-3.499144613509355,1
0.8153120791722707,-0.3829583595062044,-3.275066288197037,1
0.4247460842129128,-0.34158734190518,-3.36421238729087,1
-0.012516820377104942,-0.25051768174975086,-3.5800679290820825,1
0.515649068531508,-0.4236043430047088,-3.2663299346621053,1
0.4097456833772174,-0.372989778263624,-3.101549033109203,1
0.5846718397117753,-0.44008560578746925,-3.002457628361665,1
1.2597396353230712,-0.5510457803277232,-3.0925214606645426,1
2.1486368695752054,-0.6114519369816496,-3.3794302221718775,1
2.282889104186548,-0.6371829039426788,-3.6691040765976135,1
2.586500585850275,-0.7123415305216969,-3.7713396798123626,1
1.806729727796883,-0.6868407521840565,-3.522279113030154,1
1.8163418635899677,-0.6715032869946739,-3.718722463183472,1
1.5943041058129324,-0.5840194155834745,-3.6562415567809134,1
1.2958145958672778,-0.5314819512646796,-3.271540588607886,1
1.11206171895282,-0.5179451084273969,-2.5961676036103896,1
0.36475677021459685,-0.35606751781110413,-2.486007638638918,1
0.8502030003866141,-0.385992565199118,-2.7692115507413684,1
1.498375637441355,-0.5422395728444735,-2.7189657487703127,1
1.491398632103309,-0.5842751658920003,-2.8314517822178016,1
1.3661381946845887,-0.5875044328236438,-2.718402765630583,1
1.1759431618114489,-0.5647873888764072,-2.745652621642598,1
1.3919312451871062,-0.5849247743584517,-3.0595653019077353,1
0.4190732114474408,-0.43556559424374963,-3.0931107982601644,1
0.6619298042316828,-0.3816760099390657,-3.0149977002435007,1
0.18038605221309834,-0.34546910532282676,-3.156841556294246,1
0.21837511881620708,-0.4010779890548421,-3.207022169922316,1
0.1958904790946124,-0.36985992224247927,-2.974517086690577,1
0.33065968025663484,-0.4258461958398864,-3.332621246935776,1
0.319690659774183,-0.48874156752224895,-3.135785863390019,1
0.8395073409736928,-0.6778608971583113,-2.8396592378093763,1
1.1358335753959707,-0.7109154114676263,-2.476984834242321,1
0.9364616882516938,-0.7129196230231346,-2.6176577217380843,1
0.9580040570548717,-0.7546149375085256,-2.672548151980188,1
1.3428347136428915,-0.7537950839875234,-2.928281320508508,1
0.6981483204182054,-0.575725751990209,-3.052981440176887,1
0.3495140277197948,-0.4605069094958904,-3.1224150397276014,1
0.36127178305765445,-0.448415831923537,-3.4497375385465605,1
0.3303081327033903,-0.442490529151938,-3.3246768464600205,1
0.6262201880145863,-0.5177558179123488,-3.184863114408836,1
0.6792085292315093,-0.5209818408070113,-3.0792860693878037,1
0.08061688862017602,-0.3969745393891593,-3.325940596664597,1
-0.7360833260409828,-0.2769266250580177,-3.1950437106201366,1
-0.6553116740771769,-0.26680332190594963,-3.1141234237510695,1
-0.9679971905819827,-0.1687410472623752,-3.3699637213757057,1
-0.6371874888847852,-0.1522847572974725,-2.7035255331986945,1
-0.24168203625745732,-0.22855165479904882,-2.418613709641089,1
-0.5632484660612127,-0.15723445898177024,-2.8325025063114015,1
-1.2695236646871155,-0.002711750353189213,-2.731566902450758,1
-1.4875333673192936,0.002569392619027306,-2.4340703718332386,1
-0.989921337293453,-0.025239559383066074,-2.3841612396914975,1
-0.8046112482012384,-0.08846811592916294,-2.3664388215261245,1
-0.8215734012292553,-0.07714507247943413,-2.802039545977512,1
-0.4724919461274532,-0.106161441683807,-2.4809663262530988,1
-0.6327097409529899,-0.11897547529318095,-2.3608228365323485,1
-0.5948120578472285,-0.13923605918421528,-2.3775297636615953,1
-0.9139602997460998,-0.10542872135474199,-2.09619447430345,1
-0.9127073139379975,-0.15177555735317705,-1.842055130319252,1
-1.1424560527191032,-0.07982987514929805,-1.7333124161652345,1
-0.9213220865773375,-0.10639119154155534,-1.6613939006811882,1
-0.7606167866729484,-0.06856977777112255,-2.0267289677806453,1
-1.042828912952178,-0.05260174698962564,-1.8255168674033175,1
-1.181441839249049,-0.03005094077724518,-1.758593213545833,1
-0.15264041207139734,-0.18652301487491504,-1.7585753407850329,1
-0.595963312458085,-0.10567852127934847,-1.5011775920628168,1
-0.6606276711750739,-0.04358057549104059,-1.6447435546647953,1
-0.8418255917284214,-0.05670525280032833,-1.5042749128086994,1
-1.171544037555461,-0.0013371182493551667,-1.347045322974952,1
-1.2942407943663667,0.030926583293576095,-1.42436753074875,1
-1.3363546482099782,0.009273594451276384,-1.3894506860300144,1
-0.8689699410551315,-0.043103238574216135,-1.3353080048219037,1
-0.45755768094862154,-0.02950587784930342,-1.803669841319387,1
-1.0506393115212416,0.03779693534014043,-1.3315404065812961,1
-0.6217181907290769,0.02996856020820142,-1.6277857499040387,1
-0.9131580535511816,0.05794096083014382,-1.7797910983414318,1
-0.728595310920923,0.010788107335717063,-1.78122043516971,1
-0.8971809805277227,0.01934629230884423,-1.8926542102356552,1
-1.0652179170326213,0.07043520340131237,-1.8949670820898943,1
-0.1805778366231222,-0.0728232480604995,-2.0853052729729344,1
0.08864862204174145,-0.1257420379193007,-2.2485120502994818,1
0.034852874733197446,-0.1043080013719242,-2.142603496365436,1
-0.09105126378341993,-0.11649554723771093,-1.8942749178577665,1
0.08527212259999276,-0.12447608007203646,-2.146578255029115,1
0.4421544618139478,-0.19694952550516764,-1.9632366180903134,1
0.6979787598570448,-0.25747284496868394,-1.8336005141599796,1
0.032734964068051764,-0.13637911834047972,-1.9062274038802873,1
0.647693236628921,-0.19163676198993143,-2.1248463762934566,1
0.8455925927765999,-0.22114485433909778,-2.1200425064588266,1
0.5087484372229429,-0.17021738829162222,-1.9819573728099493,1
-0.20515059979767436,-0.10373387774946663,-2.3106004013238692,1
0.2982689666271353,-0.15443792192973152,-2.5411649245282257,1
0.6365027204263363,-0.20479933548915483,-2.3410873012565077,1
0.7445856352390657,-0.22828867858818133,-2.2794931108667367,1
0.8156155273116685,-0.22234371966530142,-2.25398440949447,1
1.164431642432068,-0.26093037192770197,-2.4368785430971687,1
1.7979654671607734,-0.352861136349267,-2.541835051692131,1
1.5471075345110348,-0.3147996979533766,-2.478922084436268,1
1.518277082181065,-0.25420225379131944,-2.5738374735941454,1
1.115586142294761,-0.21859250577353784,-2.7019020435905396,1
1.0893679952061266,-0.1843595200307431,-2.6019401706146046,1
1.385421416098402,-0.22423080900800813,-2.6779703980662597,1
1.0353094270992818,-0.1533297574462788,-2.522411054258441,1
0.8550109929610155,-0.19020133126329564,-2.797800540986865,1
1.3222469489926274,-0.23807181137288747,-2.6213924950387053,1
1.8430905948389635,-0.3496289385011946,-2.7399561086407447,1
1.3944987190147557,-0.35694416036859566,-2.6878671526518985,1
1.5324478519126465,-0.38405038035989425,-2.957196426829448,1
1.4406915962744633,-0.37098395647631666,-2.6795650639807564,1
1.9934156175908218,-0.4519605214179362,-2.464751560381876,1
1.2085552123050518,-0.27534261975817187,-2.600783124419536,1
1.2337548265551128,-0.34203368332570117,-2.2677483893117394,1
1.3749771732408174,-0.326197652790296,-2.238857805874576,1
1.1160792522802754,-0.2939159257369257,-2.340862808712667,1
1.2717832685500094,-0.32626743403620007,-2.2747513282200353,1
1.7100149133070066,-0.3147284912522318,-2.1893810197319388,1
0.8848192906168945,-0.20120539915202412,-2.546987101651256,1
1.3116700480707686,-0.2758846402701206,-2.5919072561173375,1
2.2183854833616348,-0.39851571227272575,-2.668429670678663,1
2.3577876683476626,-0.478489808037261,-2.37437040823401,1
3.326067627623326,-0.6738379980780995,-2.450019504334427,1
2.8615936951071177,-0.5885882416668827,-2.2752172468411938,1
3.6775784737303945,-0.724719402605441,-2.5719214576211082,1
4.135262585096351,-0.609790420334803,-2.650954735410177,1
3.694287926825707,-0.5358255145252503,-2.63482593629857,1
3.7092912918833214,-0.5378781308205632,-2.514326828331282,1
3.6916043265953933,-0.5569975622069446,-3.1467200823432764,1
4.562399631660235,-0.6137899959562299,-2.965591070299421,1
4.612763125638505,-0.6165520997380017,-2.947715703314918,1
4.8043204982706715,-0.6254668856290078,-2.5317236107631067,1
4.378419044419474,-0.5453515835419509,-2.5673277337282894,1
4.719074793838612,-0.6267699105607762,-2.0275860190918236,1
4.821382241680348,-0.673090779550154,-2.1199317797223194,1
4.9199575731207235,-0.7047359641878426,-2.1191045194218643,1
4.806153617585279,-0.7127321912464932,-2.189027981964054,1
5.5380922521360345,-0.7923168348581017,-2.137759624144966,1
5.474411064815626,-0.7410792651295672,-2.084537388821587,1
5.238686901019971,-0.784986424294408,-2.0358705779729784,1
5.389126707151446,-0.7616949512708043,-1.8103187231082316,1
4.382062917542047,-0.6657960549845892,-1.223300645205931,1
5.276577395741486,-0.7975094367456557,-1.3607925731095207,1
4.896573257380044,-0.7202616827373627,-1.4129043965992103,1
4.667430615017903,-0.6422969845214772,-1.3476745919934845,1
5.025929496734503,-0.6868088927923988,-1.3213519866672077,1
4.9519299479448655,-0.6948889680135296,-1.0658955709800464,1
5.78697756497013,-0.8162738898662678,-1.0159052017536194,1
5.590991207769479,-0.8496125396096603,-0.6912840564270751,1
5.245226971419742,-0.8048783828824358,-0.41719089770171447,1
5.823306340669174,-0.8836494690032096,-0.19156376533479724,1
4.846350802974392,-0.778625583211614,-0.48044671084477036,1
4.997544516275327,-0.8110146177063142,-0.32279135991657004,1
4.836533066222785,-0.7618959574207272,-0.3879516784115252,1
4.423144203181919,-0.7685369486083423,-0.39456420384384544,1
4.564418228329713,-0.7608362455677542,-0.47855088187279093,1
4.056922492366781,-0.7517281763648914,-0.6248666045335681,1
4.231452620046019,-0.7867034105978838,-0.5545966245207384,1
4.127233927052759,-0.7769174419394755,-0.7471591825661219,1
3.520343651413377,-0.667176231673937,-0.6390051096303396,1
3.5698583585832018,-0.6831181050724847,-0.6861870198947373,1
2.4308472279683953,-0.5072479894691309,-0.7056033082694397,1
2.8052588068212843,-0.5843717585727219,-0.6772024523860984,1
2.7996147976464876,-0.5794372917435231,-0.722359578391685,1
3.002349665440673,-0.6273591513270134,-1.1044549590532942,1
2.9701945288066995,-0.6777209912637865,-0.7758813138932892,1
3.5583520749143056,-0.7862994758978034,-1.1776468701689897,1
3.2615419386648674,-0.6986735805592845,-1.3101812980238088,1
3.3372973514714372,-0.6530344472137263,-1.1093813061482098,1
3.682854047782475,-0.6468659909085807,-1.1232909430187716,1
3.071961516650565,-0.6681318833995401,-1.196705686303305,1
3.185983486921117,-0.7440756242452193,-1.1679537979382808,1
2.705146963828783,-0.7365728873319587,-1.3280413067920571,1
3.173370023600758,-0.8420191783907092,-1.5255366971091693,1
2.861519438575022,-0.7783834215226036,-1.5072803614359684,1
3.063363739536039,-0.718190964399277,-1.7387534524217216,1
2.9683192740211037,-0.710463296068067,-1.7738390419456396,1
3.248849592176657,-0.8059224562920155,-1.6657608196157396,1
2.6479384238797414,-0.7299205815486287,-1.335634585503502,1
2.834097181027115,-0.8742576439348377,-1.299559425839438,1
2.878049734735903,-1.0110115262002366,-0.8843107152275373,1
3.1832239143646133,-1.026270536441588,-0.8501214045022505,1
2.6492400769914255,-1.0792441440698621,-0.7147252230898316,1
2.497818807314146,-1.0748261611130945,-0.5809854738767716,1
2.1111304608457826,-1.0379909922079953,-1.1014357535779324,1
2.148022288392625,-1.033411823267604,-1.177857322927154,1
3.1289580986548895,-1.1399768950577336,-1.2941889451907505,1
3.4595421415339036,-1.0907541167946875,-1.4314789209436394,1
3.5014534416319907,-1.0618866882190996,-1.7640895569740613,1
3.7431273991281175,-1.2220348821939329,-1.9769741772523182,1
4.395404376118904,-1.217454511217717,-1.9526712059242428,1
4.228018517720027,-1.1855549570164354,-1.915164017598633,1
4.3366867382194005,-1.1117588748267422,-2.1787373562220624,1
3.8264283459596125,-1.0307364646220312,-2.500707569017006,1
3.883233203736489,-1.0011094625689156,-2.7573092154454337,1
4.4867538886697655,-1.1489408633498628,-2.739358329687247,1
4.45677078033444,-1.0764256121307973,-2.699226407807216,1
4.562977278632192,-1.1289820460822135,-2.5582993654451864,1
4.124897032328684,-1.0710915432137735,-2.323836628769315,1
4.295454097034323,-1.1134154148360276,-1.928276142282834,1
3.948199364686399,-1.0401584801031885,-2.030061203736255,1
3.281664010457525,-0.8186993935926967,-2.0551907935578986,1
2.940967351930358,-0.7289413273796265,-2.2357993893745602,1
2.400856602374751,-0.6708963785476306,-2.227325566559664,1
2.969430800734311,-0.7224706663272654,-2.4634154162359576,1
2.5809865982350657,-0.6399551805957336,-2.4707156134196677,1
2.5309579809311944,-0.6521395463265299,-2.620667006190217,1
3.0214199249860005,-0.7633178563826877,-2.870440353093899,1
2.954471140615197,-0.802113786201297,-2.7591775755995944,1
3.3134437664864382,-0.7981204073546632,-2.7359675676030637,1
3.6918368842654274,-0.823136009396629,-2.5756711467201736,1
3.8613100133322824,-0.8635197296625805,-2.686487026295199,1
3.6565008043610714,-0.856243343771132,-3.0232605879170036,1
3.310004474028867,-0.7880232591223892,-3.2377192499232286,1
2.883771114664384,-0.7620624846591074,-3.176007177655377,1
3.1506586060256008,-0.7547975753691359,-3.199414053313595,1
3.41604558968714,-0.7958528247503192,-3.145487569747161,1
2.6776461933525453,-0.7755477496246318,-3.3317462015604655,1
2.9926042233941414,-0.8411029644724253,-3.506424337197673,1
3.4178483954453385,-0.8102169174428032,-3.9214377817678483,1
3.375853145973632,-0.8174043272536249,-4.4929318106142055,1
3.1075275894770398,-0.8104745624726344,-4.830182908987175,1
3.1949973690015154,-0.8033969970566478,-5.0111204959742155,1
3.7190023684861604,-0.9733215778363528,-5.261732926218811,1
3.993963016360876,-1.102357639732774,-5.307934419568239,1
3.4537488054798136,-0.9725061054665947,-4.893465129929991,1
4.045967332038145,-1.1008561483716732,-4.961427076856992,1
4.047152738769554,-1.0790127803989662,-4.950732925638921,1
3.5649978194807233,-0.9186697447336144,-4.986883923639645,1
3.4553175649840893,-0.8644671251679982,-5.186391067661675,1
3.3595189872161306,-0.9103120224383302,-5.196038413210939,1
3.0720632647818165,-0.7580913354850463,-5.148619606240588,1
2.5898264195618363,-0.7363069665235156,-5.2373327168732695,1
2.6942461245929916,-0.7058253384506534,-5.556750343983832,1
1.953059540412422,-0.5927606092999916,-5.5125685988821616,1
1.4163589550826656,-0.48328714045955024,-5.465066183699254,1
1.5420120829457395,-0.4435755147314113,-5.6539791411746085,1
1.2504329873807114,-0.3795417005404962,-5.390127845682343,1
1.6042317598990965,-0.4112465635899534,-5.611946645657696,1
0.8745144289906068,-0.3162292635508517,-5.685185309752859,1
0.681380523486564,-0.30966020847560544,-5.572085367754966,1
-0.017871252906345392,-0.19274043491524737,-5.675484440086868,1
-0.24386094658403348,-0.1734778737485252,-5.5640566806238025,1
-0.27312287546076636,-0.14925640541743926,-5.728268323095301,1
0.44827553458986286,-0.17265456912717655,-5.76813989555405,1
0.08334181117773243,-0.10398703977618075,-5.592789361170856,1
-0.25748436008341763,-0.09040987402112881,-5.542398564500751,1
-0.4600907349208595,-0.0596728570166299,-5.68628247742827,1
-0.6993223835934044,0.004660245961343568,-5.424439980436192,1
-0.7281069542067088,0.034814233620820006,-5.226417649268192,1
-0.48857363038655216,0.000738960433071166,-5.116941671371964,1
-1.1460391345419676,0.0948075131180148,-5.4361882301908775,1
-0.8133042610465111,0.1412454327483446,-5.25387136327164,1
-0.0029824760717880316,0.05081402275675616,-5.154355278013972,1
0.01791313570020735,0.04623912928540294,-5.333593731943777,1
-0.27512544059667254,0.03916603450450506,-5.182672634711123,1
-0.3413193815346864,0.0637870226600488,-5.371582705811302,1
-0.37877003432438855,0.06321184701787962,-5.356163529087396,1
-0.1817355637057285,0.02472123322152455,-5.232451096487523,1
0.04311157257158005,-0.06020489631502219,-5.211781461712851,1
0.35115810701496564,-0.10005191322952625,-5.12201987298204,1
-0.17936748894682153,-0.010764564114555245,-5.36359901781358,1
-0.7496124073418264,0.053533012096215915,-5.657411057635962,1
0.15152609516344828,-0.05781286526245104,-5.6257492221449334,1
-0.2836655142010039,0.005778931658531938,-5.764461928787352,1
-0.22509034914783102,-0.027515948602986645,-5.478376489012793,1
-0.04537637236522374,-0.019940887736744448,-5.432079104621566,1
-0.443903670712865,-0.04440986288565915,-5.276007463766918,1
-0.02023129982973404,-0.11250332609491025,-5.1023378247811895,1
-0.13390325807669984,-0.07283294681373635,-4.856752885572393,1
0.08662582349511486,-0.08356788517200828,-4.629553430804574,1
-0.1602803859482945,-0.02541254194809584,-4.578508919550978,1
0.27528460950258893,-0.043626528683080805,-4.413004060656984,1
0.3590260802707122,-0.06309243860173971,-4.518991220726006,1
-0.01774775120187455,0.05963780739978107,-4.655699703846358,1
-0.4556635266279018,0.0728280353426249,-4.245738095170891,1
-0.26299477216095857,0.03366845422437172,-4.221683131722124,1
-1.1272175279332153,0.13511309050867684,-4.264243137515472,1
-1.3230486711899478,0.1384942005622941,-4.337079475340585,1
-1.3850148197749674,0.21468112855881072,-4.205904371507978,1
-2.775442501010944,0.2951999223481512,-4.422938358219459,1
-2.86018969346567,0.28391609681584573,-4.47482992675038,1
-2.5811615768931095,0.32658282678216244,-4.685952888113604,1
-3.0423244229207427,0.2953649161197404,-5.066580591376185,1
-2.7362801553329925,0.24450475391411294,-5.202652881089088,1
-2.33486037964789,0.19060893641071303,-5.368421706738022,1
-2.8261035806459867,0.24398141241152482,-5.291970993564414,1
-2.7347375566706873,0.2522801261121169,-5.276138014855364,1
-3.5054490446263333,0.3690416781290283,-5.055315314330478,1
-4.016402615150039,0.36757188808187463,-4.9130397748926935,1
-4.266246336866029,0.40346623729615166,-4.77211979428612,1
-3.1422338713436417,0.3493208472517168,-4.5638613811554665,1
-2.860597316730486,0.2905891584342103,-4.314029737836715,1
-2.5101786544034668,0.23092590933181412,-4.0754655651838405,1
-2.725993826705899,0.22181801212419877,-3.980585545951288,1
-2.2149758496566436,0.18055120748460296,-4.054570015093828,1
-2.3164512017625585,0.1743782825317299,-4.060355851570531,1
-2.5846511276626454,0.2332308414807953,-4.1854591686318425,1
-1.5651442993409392,0.07571832726697691,-4.106065379897507,1
-1.1955005117769608,0.045737937989861574,-3.925107544148333,1
-2.2352635009866275,0.19833222063410239,-3.854611287556545,1
-2.33131087487308,0.2061579271914846,-3.832870640919765,1
-2.321740091450666,0.15779138842255572,-3.5115458452212645,1
-1.8531066825034894,0.060124724371455066,-3.349006907281492,1
-1.812698628659576,0.043012146288114506,-3.2244525759986957,1
-2.081869967770298,0.05227836592435438,-3.077241502065503,1
-2.2664697788447294,0.10266766735539196,-3.4146347052370176,1
-2.473339569364923,0.07539170414131781,-3.654000138864331,1
-2.262380702050323,0.013183057758905048,-3.9783672023000998,1
-1.7561386488987856,-0.14255298069817604,-3.8358204343402647,1
-1.8754452008604148,-0.1005647922705882,-3.4690239320054497,1
-2.35360103437472,0.024905619451942917,-4.152553474164919,1
-2.1420021834367953,-0.02029456023088376,-4.040414235621325,1
-2.9655196082650725,0.034355859557554165,-4.239664941285944,1
